-6.87,-1.02,6.58,9.57,FALL!
-8.13,-1.06,6.39,10.39,FALL!
-8.14,-1.95,5.63,10.09,FALL!
-7.75,-2.48,5.10,9.61,FALL!
-7.64,-2.11,5.36,9.57,FALL!
-7.97,-1.31,6.33,10.26,FALL!
-8.91,-0.92,6.91,11.32,FALL!
-9.14,-1.75,6.71,11.47,FALL!
-8.76,-1.95,6.73,11.22,FALL!
-8.96,-1.93,6.47,11.22,FALL!
-7.72,-2.71,5.66,9.94,FALL!
-8.15,-1.99,5.68,10.13,FALL!
-7.94,-0.80,6.40,10.23,FALL!
-6.83,-1.23,5.98,9.16,FALL!
-6.50,-0.72,6.00,8.88,FALL!
-5.85,-1.13,6.12,8.54,FALL!
-5.49,-1.44,6.23,8.43,FALL!
-4.78,-1.78,6.14,7.98,FALL!
-4.73,-1.38,6.51,8.17,FALL!
-5.27,-0.40,7.10,8.85,FALL!
-5.64,-0.85,7.12,9.12,FALL!
-6.97,-1.93,6.59,9.79,FALL!
-6.98,-2.51,6.47,9.84,FALL!
-7.98,-1.31,7.05,10.73,FALL!
-8.06,-1.22,6.62,10.50,FALL!
-8.06,-1.13,5.73,9.95,FALL!
-8.16,-1.03,4.86,9.55,FALL!
-8.53,-0.58,4.23,9.54,FALL!
-8.53,-0.54,3.93,9.41,FALL!
-7.19,-1.49,3.66,8.20,FALL!
-6.62,-1.80,4.37,8.14,FALL!
-7.02,-1.23,6.05,9.35,FALL!
-7.65,-0.26,7.88,10.98,FALL!
-7.27,-0.45,8.69,11.34,FALL!
-6.16,-1.33,8.12,10.28,FALL!
-7.61,-0.94,7.74,10.90,FALL!
-8.40,-1.02,7.03,11.00,FALL!
-7.90,-1.02,6.37,10.20,FALL!
-7.99,-0.45,5.94,9.97,FALL!
-8.34,-0.29,5.94,10.24,FALL!
-8.75,-0.18,6.52,10.92,FALL!
-9.16,-0.31,6.83,11.43,FALL!
-7.26,-0.87,7.30,10.33,FALL!
-6.89,-0.76,7.89,10.50,FALL!
-6.44,-1.70,7.76,10.23,FALL!
-6.18,-1.56,7.92,10.17,FALL!
-8.70,0.02,7.92,11.76,FALL!
-9.14,0.18,7.32,11.71,FALL!
-9.17,0.19,7.15,11.63,FALL!
-9.34,0.12,6.77,11.54,FALL!
-7.13,-1.12,6.34,9.61,FALL!
-6.71,-1.17,6.33,9.30,FALL!
-5.71,-1.56,5.96,8.40,FALL!
-5.47,-0.86,5.82,8.04,FALL!
-8.37,0.39,7.41,11.18,FALL!
-10.94,1.69,8.86,14.18,FALL!
-9.62,0.51,8.36,12.76,FALL!
-6.55,-1.61,5.95,9.00,FALL!
-3.80,-4.40,3.97,7.04,FALL!
-4.57,-3.49,4.19,7.12,FALL!
-6.84,-1.09,5.92,9.11,FALL!
-7.42,1.43,7.14,10.39,FALL!
-6.78,1.08,7.58,10.23,FALL!
-7.88,1.57,7.92,11.28,FALL!
-7.94,0.45,7.50,10.93,FALL!
-7.25,-1.11,7.01,10.14,FALL!
-6.58,-1.49,7.72,10.26,FALL!
-6.88,-0.95,8.52,10.99,FALL!
-7.16,-0.96,8.53,11.18,FALL!
-6.46,-1.61,7.28,9.86,FALL!
-5.77,-0.68,6.58,8.78,FALL!
-6.66,-0.23,5.53,8.66,FALL!
-6.70,0.94,5.78,8.90,FALL!
-6.94,1.67,6.96,9.97,FALL!
-6.37,1.71,8.07,10.43,FALL!
-5.70,0.76,8.89,10.59,FALL!
-6.55,0.44,9.45,11.51,FALL!
-7.28,-0.74,8.76,11.42,IDLE
-7.23,-0.73,8.28,11.01,IDLE
-6.78,-1.00,6.54,9.47,IDLE
-6.11,-0.70,5.60,8.32,IDLE
-5.31,0.11,6.04,8.04,IDLE
-5.44,1.11,7.29,9.16,IDLE
-5.36,-0.23,7.14,8.93,IDLE
-4.63,-1.24,6.75,8.28,IDLE
-4.95,-1.61,6.55,8.37,IDLE
-6.33,-1.13,6.71,9.30,IDLE
-6.28,-0.99,7.10,9.53,IDLE
-5.33,-1.14,6.95,8.83,IDLE
-4.68,-0.82,6.85,8.34,IDLE
-5.43,0.12,7.20,9.02,IDLE
-6.26,0.20,7.27,9.60,IDLE
-5.72,-0.63,6.74,8.86,IDLE
-4.63,-0.76,6.56,8.07,IDLE
-5.28,0.80,7.58,9.27,IDLE
-6.72,0.48,7.89,10.37,IDLE
-7.79,1.20,8.71,11.75,IDLE
-8.85,1.29,9.04,12.72,IDLE
-7.85,0.42,8.99,11.95,IDLE
-7.57,-0.36,8.03,11.05,IDLE
-7.82,0.14,7.85,11.08,IDLE
-7.67,0.51,7.49,10.73,IDLE
-7.28,1.28,7.67,10.65,IDLE
-7.49,2.33,8.03,11.22,IDLE
-6.28,1.50,9.24,11.27,IDLE
-5.40,0.54,9.18,10.66,IDLE
-6.96,1.33,9.31,11.70,IDLE
-8.04,1.53,8.64,11.90,IDLE
-6.78,0.46,7.54,10.15,IDLE
-5.51,0.24,6.64,8.64,IDLE
-4.50,0.58,6.51,7.93,IDLE
-4.78,0.99,6.82,8.38,IDLE
-4.49,1.41,7.38,8.75,IDLE
-4.53,0.39,7.01,8.36,IDLE
-4.95,0.25,7.15,8.70,IDLE
-5.16,0.41,7.81,9.37,IDLE
-5.89,0.65,8.28,10.18,IDLE
-5.45,-0.32,8.54,10.14,IDLE
-5.50,-0.85,6.95,8.90,IDLE
-4.70,-0.83,5.92,7.60,IDLE
-5.78,1.27,6.40,8.72,IDLE
-5.42,1.31,8.75,10.37,IDLE
-5.79,1.32,9.02,10.80,IDLE
-5.52,-0.48,8.79,10.39,IDLE
-6.12,-1.06,8.43,10.47,IDLE
-6.85,-0.98,7.80,10.43,IDLE
-7.63,-0.16,7.58,10.76,IDLE
-6.36,-0.27,7.79,10.06,IDLE
-5.72,0.25,8.42,10.18,IDLE
-4.97,0.17,8.57,9.90,IDLE
-5.08,-0.26,7.53,9.09,IDLE
-5.12,-0.48,6.81,8.53,IDLE
-5.25,-0.45,6.42,8.31,IDLE
-5.76,0.04,6.37,8.58,IDLE
-5.32,0.07,7.12,8.89,IDLE
-4.98,-0.68,6.84,8.49,IDLE
-6.19,-0.75,6.72,9.16,IDLE
-6.21,-0.33,8.25,10.33,IDLE
-6.29,0.01,9.76,11.62,IDLE
-6.44,-1.16,9.64,11.65,IDLE
-6.45,-2.80,8.33,10.90,IDLE
-7.24,-1.87,7.82,10.82,IDLE
-6.10,-1.74,7.56,9.87,IDLE
-5.58,0.00,7.86,9.65,IDLE
-5.11,0.73,7.73,9.30,IDLE
-5.25,0.07,6.68,8.50,IDLE
-5.28,-0.70,5.97,8.00,IDLE
-5.14,-0.64,6.79,8.53,IDLE
-5.59,-0.06,7.98,9.74,IDLE
-6.04,-0.30,8.70,10.59,IDLE
-6.50,-1.41,8.69,10.94,IDLE
-6.84,-2.37,8.31,11.02,IDLE
-6.49,-2.41,8.33,10.83,IDLE
-6.19,-1.55,8.62,10.72,IDLE
-6.16,-0.82,8.06,10.17,IDLE
-5.69,-0.91,7.22,9.23,IDLE
-5.57,-0.95,6.58,8.67,IDLE
-5.42,-0.91,6.34,8.39,IDLE
-5.26,-0.70,6.74,8.57,IDLE
-5.47,-0.60,7.37,9.20,IDLE
-5.72,-1.13,7.49,9.49,IDLE
-6.03,-1.64,7.70,9.92,IDLE
-6.29,-1.67,8.25,10.51,IDLE
-6.27,-1.62,8.68,10.83,IDLE
-6.42,-1.68,8.57,10.84,IDLE
-6.28,-1.77,8.42,10.65,IDLE
-6.17,-1.64,8.26,10.44,IDLE
-6.03,-1.50,7.86,10.02,IDLE
-5.94,-1.39,7.29,9.50,IDLE
-5.76,-1.22,7.19,9.29,IDLE
-5.57,-0.94,7.56,9.43,IDLE
-5.54,-0.96,7.79,9.61,IDLE
-5.75,-1.39,7.49,9.54,IDLE
-5.97,-1.71,7.49,9.74,IDLE
-6.00,-1.65,7.94,10.09,IDLE
-6.02,-1.57,8.19,10.28,IDLE
-5.98,-1.67,8.20,10.28,IDLE
-6.06,-1.75,7.91,10.12,IDLE
-6.17,-1.69,7.68,9.99,IDLE
-5.96,-1.45,7.69,9.83,IDLE
-5.73,-1.20,7.70,9.68,IDLE
-5.72,-1.12,7.62,9.60,IDLE
-5.74,-1.33,7.58,9.60,IDLE
-5.80,-1.48,7.43,9.54,IDLE
-5.71,-1.46,7.64,9.65,IDLE
-5.56,-1.26,8.04,9.86,IDLE
-5.68,-1.25,7.89,9.80,IDLE
-5.63,-1.51,7.75,9.69,IDLE
-5.63,-1.47,7.76,9.70,IDLE
-5.57,-1.36,7.95,9.80,IDLE
-5.62,-1.35,7.89,9.78,IDLE
-5.61,-1.56,7.61,9.59,IDLE
-5.71,-1.57,7.65,9.67,IDLE
-5.57,-1.40,7.89,9.76,IDLE
-5.52,-1.39,8.07,9.88,IDLE
-5.50,-1.64,7.63,9.54,IDLE
-4.58,-2.03,7.31,8.86,IDLE
-3.81,-1.74,7.27,8.39,IDLE
-4.65,-2.76,6.62,8.55,IDLE
-1.88,-2.94,2.41,4.24,FREEFALL
-1.79,-2.58,0.95,3.28,FREEFALL
-1.47,-0.85,0.06,1.70,FREEFALL
-0.99,0.80,0.15,1.28,FREEFALL
-1.28,2.14,1.35,2.84,FREEFALL
-1.41,3.29,1.21,3.78,FREEFALL
-0.40,3.49,-0.74,3.59,FREEFALL
0.13,3.09,-1.36,3.38,FREEFALL
-0.17,3.19,-0.64,3.26,FREEFALL
0.12,2.93,-0.93,3.08,FREEFALL
1.02,1.76,-1.78,2.70,FREEFALL
2.38,0.06,-2.43,3.41,FREEFALL
3.09,-1.08,-1.92,3.80,FREEFALL
25.05,-28.67,-50.95,63.61,IMPACT
-29.53,-4.26,78.45,83.93,IMPACT
3.56,3.67,1.98,5.48,IMPACT
-0.87,-3.07,-0.97,3.34,IMPACT
1.61,2.88,5.53,6.43,IMPACT
-1.96,-0.91,5.86,6.25,IMPACT
-3.73,-3.57,5.90,7.84,IMPACT
-5.40,-2.16,10.25,11.78,IMPACT
-4.46,-0.69,9.70,10.70,IMPACT
-4.14,-2.08,11.77,12.65,IMPACT
-3.11,-2.61,8.98,9.85,IMPACT
-3.81,-2.40,8.66,9.76,IMPACT
-3.27,-1.97,8.63,9.43,IMPACT
-3.40,-2.01,9.37,10.17,IMPACT
-3.40,-2.43,9.13,10.04,IMPACT
-3.33,-2.28,8.98,9.85,IMPACT
-3.28,-2.16,9.02,9.84,IMPACT
-3.42,-2.21,9.08,9.95,IMPACT
-3.42,-2.29,9.15,10.04,IMPACT
-3.36,-2.27,9.14,10.00,IMPACT
-3.31,-2.21,8.99,9.83,IMPACT
-3.37,-2.20,9.04,9.90,IMPACT
-3.44,-2.24,9.19,10.06,IMPACT
-3.34,-2.26,9.10,9.95,IMPACT
-3.35,-2.20,9.00,9.85,IMPACT
-3.40,-2.21,9.02,9.89,IMPACT
-3.38,-2.23,9.11,9.97,IMPACT
-3.33,-2.25,9.15,9.99,IMPACT
-3.36,-2.21,9.08,9.93,IMPACT
-3.40,-2.21,9.02,9.89,IMPACT
-3.39,-2.21,9.10,9.96,IMPACT
-3.35,-2.21,9.09,9.94,IMPACT
-3.36,-2.22,9.09,9.94,IMPACT
-3.39,-2.20,9.07,9.93,IMPACT
-3.39,-2.19,9.06,9.92,IMPACT
-3.32,-2.25,9.15,9.99,IMPACT
-3.36,-2.21,9.06,9.92,IMPACT
-3.37,-2.20,9.07,9.93,IMPACT
-3.38,-2.22,9.08,9.94,IMPACT
-3.40,-2.20,9.04,9.91,IMPACT
-3.34,-2.20,9.07,9.91,IMPACT
-3.38,-2.19,9.09,9.94,IMPACT
-3.36,-2.21,9.09,9.94,IMPACT
-3.31,-2.22,9.03,9.87,IMPACT
-3.24,-2.21,9.08,9.89,IMPACT
-3.30,-2.18,9.09,9.91,IMPACT
-3.33,-2.20,9.13,9.97,IMPACT
-3.31,-2.20,9.11,9.94,IMPACT
-3.35,-2.22,9.09,9.94,IMPACT
-3.33,-2.18,9.10,9.93,IMPACT
-3.30,-2.22,9.11,9.95,IMPACT
-3.30,-2.18,9.11,9.93,IMPACT
-3.31,-2.18,9.10,9.93,IMPACT
-3.30,-2.19,9.08,9.91,IMPACT
-3.29,-2.20,9.12,9.94,IMPACT
-3.31,-2.21,9.14,9.97,IMPACT
-3.32,-2.21,9.13,9.96,IMPACT
-3.28,-2.21,9.10,9.92,IMPACT
-3.30,-2.21,9.10,9.93,IMPACT
-3.28,-2.18,9.13,9.94,IMPACT
-3.25,-2.21,9.12,9.93,IMPACT
-3.27,-2.20,9.11,9.92,IMPACT
-3.21,-2.21,9.10,9.90,IMPACT
-3.28,-2.16,9.16,9.97,IMPACT
-3.28,-2.22,9.08,9.90,IMPACT
-3.29,-2.19,9.08,9.90,IMPACT
-3.26,-2.17,9.14,9.95,IMPACT
-3.30,-2.20,9.09,9.92,IMPACT
-3.29,-2.20,9.17,9.98,IMPACT
-3.29,-2.21,9.08,9.91,IMPACT
-3.32,-2.20,9.32,10.13,IMPACT
-3.25,-2.22,9.08,9.90,IMPACT
-2.61,-4.02,7.64,9.02,IMPACT
-3.89,-1.52,9.74,10.60,IMPACT
-2.78,-3.82,8.88,10.06,IMPACT
-2.83,-2.88,9.76,10.56,IMPACT
-3.03,-2.64,8.64,9.53,IMPACT
-3.67,-2.51,8.90,9.95,IMPACT
-3.48,-3.34,9.31,10.48,IMPACT
-2.88,-2.66,8.45,9.32,IMPACT
-3.48,-2.47,8.66,9.65,IMPACT
-3.16,-2.67,8.66,9.60,IMPACT
-3.35,-2.50,8.94,9.87,IMPACT
-3.28,-2.53,8.94,9.85,IMPACT
-2.95,-2.58,9.16,9.96,IMPACT
-3.48,-2.72,9.12,10.13,IMPACT
-3.29,-2.59,9.13,10.04,IMPACT
-2.64,-2.40,9.24,9.90,IMPACT
-3.21,-2.86,8.83,9.82,IMPACT
-2.55,-2.85,8.76,9.55,IMPACT
-2.79,-3.01,9.16,10.03,VERIFY
-3.04,-2.94,9.21,10.14,VERIFY
-3.11,-2.92,8.99,9.95,VERIFY
-3.05,-3.15,9.53,10.48,VERIFY
-4.30,-2.48,9.14,10.40,VERIFY
-4.07,-2.04,10.27,11.24,VERIFY
-3.40,-2.42,7.30,8.41,IDLE
-4.63,-2.25,8.45,9.89,IDLE
-5.53,-1.73,8.03,9.91,IDLE
-5.49,-1.72,8.31,10.11,IDLE
-5.80,-1.68,7.98,10.01,IDLE
-6.06,-1.53,7.98,10.14,IDLE
-7.41,-1.28,6.99,10.27,IDLE
-6.64,-1.98,8.38,10.87,IDLE
-9.18,-1.54,6.74,11.49,IDLE
-8.86,-2.44,7.58,11.91,IDLE
-9.08,-1.19,5.06,10.46,IDLE
-9.76,9.81,2.02,13.98,IDLE
-14.42,6.97,33.80,37.40,IDLE
-24.47,-22.57,-3.96,33.52,IDLE
-13.21,-20.95,-14.16,28.53,IDLE
-9.41,2.30,0.16,9.69,IDLE
-8.89,14.42,6.11,18.01,IDLE
1.61,6.97,4.16,8.28,IDLE
-5.46,-10.98,5.62,13.49,IDLE
-6.82,-8.66,10.07,14.92,IDLE
-5.64,2.51,10.23,11.95,IDLE
-5.62,-1.39,4.30,7.21,IDLE
-5.74,-5.42,3.82,8.77,IDLE
-5.84,-0.59,11.23,12.67,IDLE
-6.31,-1.33,11.62,13.29,IDLE
-6.45,-4.61,4.49,9.12,IDLE
-6.03,-2.34,5.37,8.41,IDLE
-6.07,-1.35,10.04,11.81,IDLE
-6.37,-3.29,8.83,11.38,IDLE
-6.45,-2.85,6.81,9.81,IDLE
-6.01,-1.95,7.71,9.97,IDLE
-5.84,-2.63,8.30,10.49,IDLE
-5.70,-2.62,8.18,10.31,IDLE
-5.47,-2.04,9.09,10.80,IDLE
-5.81,-1.93,10.04,11.76,IDLE
-5.66,-1.77,8.45,10.32,IDLE
-5.70,-2.04,7.11,9.34,IDLE
-5.36,-1.28,7.50,9.31,IDLE
-5.15,-0.71,9.81,11.10,IDLE
-5.62,-1.84,9.88,11.52,IDLE
-5.43,-2.96,6.24,8.79,IDLE
-5.54,-1.84,6.57,8.79,IDLE
-5.15,-0.92,8.22,9.75,IDLE
-5.45,-1.69,8.32,10.09,IDLE
-5.30,-2.78,6.47,8.81,IDLE
-5.24,-1.74,7.24,9.11,IDLE
-4.93,-1.37,7.65,9.21,IDLE
-4.50,-1.37,8.68,9.88,IDLE
-5.09,-2.00,9.28,10.77,IDLE
-4.47,-1.94,7.22,8.71,IDLE
-4.45,-1.02,8.88,9.98,IDLE
-5.02,-2.25,7.99,9.70,IDLE
-4.12,-3.14,5.57,7.60,IDLE
-4.31,-1.58,9.59,10.64,IDLE
-4.36,-1.26,8.49,9.62,IDLE
-4.06,-2.75,7.06,8.59,IDLE
-4.70,-2.27,9.14,10.53,IDLE
-4.39,-1.72,6.92,8.37,IDLE
-4.46,-2.04,8.10,9.47,IDLE
-4.53,-2.28,9.50,10.76,IDLE
-4.95,-2.71,8.84,10.49,IDLE
-4.46,-1.61,7.01,8.46,IDLE
-4.20,-1.23,7.42,8.62,IDLE
-4.25,-2.72,8.66,10.02,IDLE
-4.52,-3.46,8.72,10.41,IDLE
-4.61,-2.37,7.16,8.84,IDLE
-4.17,-2.04,7.64,8.94,IDLE
-4.64,-2.44,9.59,10.93,IDLE
-4.63,-2.79,7.95,9.62,IDLE
-4.57,-2.46,7.68,9.27,IDLE
-4.75,-2.14,10.24,11.49,IDLE
-4.64,-2.75,7.25,9.04,IDLE
-4.37,-2.81,6.65,8.44,IDLE
-4.26,-2.08,9.64,10.74,IDLE
-4.60,-2.85,7.66,9.38,IDLE
-4.65,-2.42,7.17,8.88,IDLE
-4.64,-1.56,8.53,9.83,IDLE
-4.36,-1.86,8.71,9.92,IDLE
-4.57,-2.63,8.85,10.30,IDLE
-4.47,-3.00,7.52,9.25,IDLE
-4.24,-2.97,7.37,9.00,IDLE
-4.05,-2.21,8.34,9.53,IDLE
-4.26,-2.10,8.96,10.14,IDLE
-4.47,-3.03,7.00,8.84,IDLE
-4.26,-3.17,6.86,8.68,IDLE
-4.06,-2.38,8.93,10.10,IDLE
-3.92,-2.57,8.58,9.78,IDLE
-4.09,-3.37,7.90,9.52,IDLE
-4.38,-3.21,7.89,9.57,IDLE
-4.27,-2.37,9.01,10.25,IDLE
-4.30,-2.13,9.50,10.65,IDLE
-4.46,-3.28,8.09,9.81,IDLE
-4.49,-3.66,8.10,9.96,IDLE
-4.27,-2.39,9.52,10.71,IDLE
-4.14,-2.77,8.54,9.89,IDLE
-4.21,-3.57,7.69,9.47,IDLE
-4.15,-3.01,8.90,10.27,IDLE
-3.98,-2.75,9.24,10.43,IDLE
-4.04,-3.18,8.54,9.97,IDLE
-3.90,-2.79,8.44,9.71,IDLE
-3.89,-2.61,8.22,9.46,IDLE
-3.76,-3.18,7.94,9.34,IDLE
-3.67,-2.94,8.75,9.93,IDLE
-3.70,-2.81,8.85,9.99,IDLE
-3.77,-3.03,8.18,9.51,IDLE
-3.66,-3.18,8.39,9.69,IDLE
-3.71,-3.06,9.01,10.22,IDLE
-3.65,-3.25,8.80,10.07,IDLE
-3.95,-3.57,9.25,10.67,IDLE
-3.80,-3.03,8.55,9.84,IDLE
-3.66,-2.48,9.01,10.03,IDLE
-3.79,-3.13,8.51,9.83,IDLE
-3.91,-3.35,7.59,9.17,IDLE
-3.64,-2.80,8.44,9.61,IDLE
-3.66,-2.66,8.79,9.88,IDLE
-3.49,-2.66,8.64,9.69,IDLE
-3.69,-3.27,9.15,10.39,IDLE
-3.38,-3.16,8.10,9.32,IDLE
-3.16,-2.51,8.73,9.62,IDLE
-3.48,-2.51,10.14,11.01,IDLE
-3.81,-3.45,9.98,11.22,IDLE
-3.46,-3.19,9.17,10.31,IDLE
-3.26,-3.12,8.94,10.01,IDLE
-3.55,-4.03,9.31,10.75,IDLE
-3.66,-3.50,8.98,10.30,IDLE
-3.72,-2.89,8.49,9.71,IDLE
-3.94,-3.39,9.11,10.49,IDLE
-3.87,-3.32,8.53,9.94,IDLE
-3.89,-3.00,7.62,9.07,IDLE
-3.74,-2.54,8.44,9.57,IDLE
-3.93,-2.41,9.38,10.45,IDLE
-3.87,-2.72,8.48,9.71,IDLE
-3.81,-3.28,8.17,9.59,IDLE
-3.53,-2.89,8.23,9.41,IDLE
-3.41,-3.04,8.86,9.97,IDLE
-3.24,-3.33,9.32,10.41,IDLE
-3.17,-4.01,8.88,10.25,IDLE
-3.32,-3.11,9.03,10.11,IDLE
-3.48,-2.74,9.09,10.11,IDLE
-3.28,-3.17,8.58,9.72,IDLE
-3.48,-3.01,8.77,9.91,IDLE
-3.28,-3.35,8.95,10.10,IDLE
-3.13,-3.51,7.49,8.84,IDLE
-3.06,-1.65,7.76,8.50,IDLE
-3.39,-2.45,8.71,9.67,IDLE
-3.88,-3.67,8.69,10.20,IDLE
-3.46,-2.71,8.58,9.64,IDLE
-3.24,-2.45,9.17,10.03,IDLE
-3.43,-3.60,9.08,10.35,IDLE
-3.16,-3.54,8.34,9.60,IDLE
-3.23,-3.00,8.66,9.72,IDLE
-3.13,-3.56,9.17,10.33,IDLE
-3.06,-3.72,8.85,10.07,IDLE
-3.23,-3.23,8.95,10.05,IDLE
-3.03,-3.62,7.86,9.17,IDLE
-3.51,-4.16,9.00,10.52,IDLE
-3.46,-3.03,9.37,10.43,IDLE
-3.18,-2.18,7.78,8.68,IDLE
-3.46,-2.82,7.31,8.56,IDLE
-3.44,-2.73,8.72,9.76,IDLE
-3.55,-2.56,8.78,9.81,IDLE
-3.62,-3.34,8.08,9.46,IDLE
-3.80,-3.33,7.45,9.00,IDLE
-3.64,-2.97,7.42,8.78,IDLE
-3.78,-3.11,9.79,10.95,IDLE
-4.00,-3.74,9.87,11.29,IDLE
-3.91,-3.61,8.42,9.96,IDLE
-3.89,-2.94,8.10,9.45,IDLE
-4.07,-2.79,8.31,9.66,IDLE
-4.24,-3.58,8.23,9.93,IDLE
-3.87,-3.14,8.74,10.06,IDLE
-3.96,-3.32,9.16,10.51,IDLE
-3.90,-3.52,7.55,9.19,IDLE
-3.74,-2.87,8.00,9.29,IDLE
-3.90,-3.25,9.05,10.38,IDLE
-3.89,-3.28,8.57,9.97,IDLE
-3.92,-3.21,8.36,9.78,IDLE
-3.98,-3.11,8.41,9.81,IDLE
-4.01,-3.37,8.25,9.77,IDLE
-3.98,-3.27,8.48,9.92,IDLE
-4.05,-3.34,8.53,10.02,IDLE
-3.98,-3.18,8.56,9.96,IDLE
-4.01,-3.24,8.50,9.94,IDLE
-4.09,-3.22,8.61,10.06,IDLE
-4.26,-3.17,8.16,9.73,IDLE
-4.06,-3.20,8.12,9.63,IDLE
-3.98,-3.34,9.17,10.54,IDLE
-4.07,-3.50,8.45,10.01,IDLE
-3.97,-3.36,8.06,9.59,IDLE
-4.11,-2.86,9.01,10.31,IDLE
-4.09,-3.07,8.35,9.80,IDLE
-4.30,-3.70,8.05,9.85,IDLE
-4.04,-2.80,8.60,9.91,IDLE
-4.06,-3.10,8.58,9.99,IDLE
-4.08,-3.52,8.39,9.97,IDLE
-4.18,-3.15,9.32,10.69,IDLE
-4.20,-3.06,8.17,9.68,IDLE
-3.97,-3.17,7.84,9.34,IDLE
-4.08,-3.07,9.47,10.76,IDLE
-4.03,-3.15,8.15,9.62,IDLE
-4.13,-3.58,8.18,9.84,IDLE
-4.24,-3.06,9.13,10.52,IDLE
-4.17,-2.84,7.86,9.34,IDLE
-4.03,-3.43,7.96,9.56,IDLE
-4.06,-3.31,8.96,10.38,IDLE
-3.97,-3.16,8.25,9.68,IDLE
-4.17,-3.46,8.39,9.99,IDLE
-4.06,-3.25,8.07,9.60,IDLE
-4.17,-3.32,8.37,9.93,IDLE
-4.20,-3.33,8.33,9.90,IDLE
-4.00,-3.17,8.16,9.63,IDLE
-4.09,-3.47,8.46,10.02,IDLE
-4.12,-3.39,8.09,9.69,IDLE
-4.20,-3.09,8.32,9.82,IDLE
-4.31,-3.18,8.17,9.77,IDLE
-4.15,-3.21,8.41,9.91,IDLE
-4.29,-3.52,8.88,10.47,IDLE
-4.22,-3.40,7.99,9.66,IDLE
-4.15,-3.07,8.29,9.77,IDLE
-4.23,-3.24,8.53,10.06,IDLE
-4.22,-3.39,7.85,9.53,IDLE
-4.00,-3.08,8.55,9.93,IDLE
-4.27,-3.17,7.93,9.55,IDLE
-4.29,-3.09,7.98,9.57,IDLE
-4.46,-2.91,8.35,9.91,IDLE
-4.16,-3.01,7.65,9.22,IDLE
-4.40,-3.46,8.43,10.12,IDLE
-4.38,-2.96,8.09,9.67,IDLE
-4.31,-3.03,7.50,9.16,IDLE
-4.22,-3.31,7.91,9.56,IDLE
-4.11,-2.98,7.69,9.21,IDLE
-4.04,-3.04,7.39,8.96,IDLE
-1.41,-2.88,7.64,8.29,IDLE
-0.34,0.14,9.11,9.12,IDLE
-1.62,2.98,6.72,7.53,IDLE
0.22,1.64,-0.35,1.70,FREEFALL
2.90,-1.63,-1.85,3.81,FREEFALL
2.98,-3.41,-0.83,4.60,FREEFALL
1.28,-1.24,0.33,1.81,FREEFALL
-1.36,2.30,1.19,2.92,FREEFALL
-2.69,3.41,1.64,4.65,FREEFALL
